# Dynamic Analysis - Mode: CALIBRATION (PARTIAL RESULTS)
# Experiment Name: calibration_20260508_113555
# Test RPMs (global fallback): [0.8]
# Timestamp: 20260508_113555
"# Cell numbering: Row 1 = cells 1-6, Row 2 = cells 7-12, Row 3 = cells 13-18"
"# Completed cells: [1, 2, 3]"
# Feedback Control: ENABLED
"# Feedback R2 Thresholds: Drag = 0.975, CV = 0.975, Slope = 0.975, Confidence = 0.8"
"# Confidence Weights: 2nd-Deriv(Drag/CV/Slope) = 0.2/0.2/0.2, R2(Drag/CV/Slope) = 0.2/0.2/0.2"
# WARNING: Experiment was terminated early - these are partial results

row,cell,Cell_Label,Z_Height_mm,RPM,Elapsed_Time_s,Torque_%,Rotational_Drag,CV,R2,Trend_Slope,Second_derivative,Second_derivative_drag,Second_derivative_cv,Second_derivative_slope,R2_drag,R2_cv,R2_slope,Hit_2nd_Deriv_Drag,Hit_2nd_Deriv_CV,Hit_2nd_Deriv_Slope,Hit_R2_Drag,Hit_R2_CV,Hit_R2_Slope,Samples_Collected_At_Z,Hit_Point_Confidence,Hit_Detected,Hit_Reasons
1,1,,-65.500,0.8,4.01,0.000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,1,0.000000,False,insufficient_data
1,1,,-65.520,0.8,4.01,0.070,0.087500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,1,0.000000,False,insufficient_data
1,1,,-65.540,0.8,4.01,0.040,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,1,0.000000,False,insufficient_data
1,1,,-65.560,0.8,4.01,0.050,0.062500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,1,0.000000,False,insufficient_data
1,1,,-65.580,0.8,4.01,0.050,0.062500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,1,0.000000,False,insufficient_data
1,1,,-65.600,0.8,4.01,0.070,0.087500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,1,0.000000,False,insufficient_data
1,1,,-65.620,0.8,4.01,0.040,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,1,0.000000,False,insufficient_data
1,1,,-65.640,0.8,4.01,0.050,0.062500,0.000000,0.020833,0.062500,125.000000,125.000000,-88.675110,0.000000,0.020833,0.000000,0.000000,False,False,False,True,False,False,1,0.200000,False,hit_r2_drag (R²=0.0208)
1,1,,-65.660,0.8,4.01,0.050,0.062500,0.575834,0.083333,0.125000,-31.250000,-31.250000,76.666838,156.250000,0.083333,0.575834,0.000000,False,False,False,True,True,False,1,0.400000,False,hit_r2_drag (R²=0.0833); hit_r2_cv (R²=0.5758)
1,1,,-65.680,0.8,4.01,0.050,0.062500,0.699698,0.187500,0.187500,-0.000000,-0.000000,0.000000,156.250000,0.187500,0.699698,0.892857,False,False,False,True,True,True,1,0.600000,False,hit_r2_drag (R²=0.1875); hit_r2_cv (R²=0.6997); hit_r2_slope (R²=0.8929)
1,1,,-65.700,0.8,4.01,0.070,0.087500,0.500000,0.750000,-0.375000,62.500000,62.500000,0.000000,-1406.250000,0.750000,0.500000,0.382653,False,False,False,True,True,True,1,0.600000,False,hit_r2_drag (R²=0.7500); hit_r2_cv (R²=0.5000); hit_r2_slope (R²=0.3827)
1,1,,-65.720,0.8,4.01,0.060,0.075000,0.500000,0.500000,-0.250000,-93.750000,-93.750000,-113.912863,312.500000,0.500000,0.500000,0.615116,False,False,False,True,True,True,1,0.600000,False,hit_r2_drag (R²=0.5000); hit_r2_cv (R²=0.5000); hit_r2_slope (R²=0.6151)
1,1,,-65.740,0.8,4.01,0.090,0.112500,0.049560,0.723214,-0.562500,125.000000,125.000000,341.403972,-781.250000,0.723214,0.049560,0.095238,False,False,False,True,True,True,1,0.600000,False,hit_r2_drag (R²=0.7232); hit_r2_cv (R²=0.0496); hit_r2_slope (R²=0.0952)
1,1,,-65.760,0.8,4.01,0.070,0.087500,0.082728,0.409091,-0.375000,-156.250000,-156.250000,-324.386136,468.750000,0.409091,0.082728,0.321429,False,False,False,True,True,True,1,0.600000,False,hit_r2_drag (R²=0.4091); hit_r2_cv (R²=0.0827); hit_r2_slope (R²=0.3214)
1,1,,-65.780,0.8,4.01,0.060,0.075000,0.002661,0.016667,0.062500,31.250000,31.250000,0.386485,1093.750000,0.016667,0.002661,0.791916,False,False,False,True,True,True,1,0.600000,False,hit_r2_drag (R²=0.0167); hit_r2_cv (R²=0.0027); hit_r2_slope (R²=0.7919)
1,1,,-65.800,0.8,4.01,0.060,0.075000,0.007855,0.132353,0.187500,31.250000,31.250000,134.024606,312.500000,0.132353,0.007855,0.853825,False,False,False,True,True,True,1,0.600000,False,hit_r2_drag (R²=0.1324); hit_r2_cv (R²=0.0079); hit_r2_slope (R²=0.8538)
1,1,,-65.820,0.8,4.01,0.050,0.062500,0.177716,0.880435,0.562500,-31.250000,-31.250000,47.550350,937.500000,0.880435,0.177716,0.750000,False,False,False,True,True,True,1,0.600000,False,hit_r2_drag (R²=0.8804); hit_r2_cv (R²=0.1777); hit_r2_slope (R²=0.7500)
1,1,,-65.840,0.8,4.01,0.020,0.025000,0.535855,0.817568,0.687500,-62.500000,-62.500000,228.267368,312.500000,0.817568,0.535855,0.864286,False,False,False,True,True,True,1,0.600000,False,hit_r2_drag (R²=0.8176); hit_r2_cv (R²=0.5359); hit_r2_slope (R²=0.8643)
1,1,,-65.860,0.8,4.01,0.040,0.050000,0.870852,0.571429,0.500000,156.250000,156.250000,-327.076663,-468.750000,0.571429,0.870852,-0.000000,False,False,False,True,True,True,1,0.600000,False,hit_r2_drag (R²=0.5714); hit_r2_cv (R²=0.8709); hit_r2_slope (R²=-0.0000)
1,1,,-65.880,0.8,4.01,0.060,0.075000,0.772055,0.008929,0.062500,-0.000000,-0.000000,13.742881,-1093.750000,0.008929,0.772055,0.791916,False,False,False,True,True,True,1,0.600000,False,hit_r2_drag (R²=0.0089); hit_r2_cv (R²=0.7721); hit_r2_slope (R²=0.7919)
1,1,,-65.900,0.8,4.01,0.020,0.025000,0.771351,0.031250,0.125000,-187.500000,-187.500000,239.227799,156.250000,0.031250,0.771351,0.668519,False,False,False,True,True,True,1,0.600000,False,hit_r2_drag (R²=0.0313); hit_r2_cv (R²=0.7714); hit_r2_slope (R²=0.6685)
