# Dynamic Analysis - Mode: CUSTOM
# Experiment Name: 74.56kcP_sigma
# Test RPMs (global fallback): [0.8]
# Timestamp: 20260622_101442
"# Cell numbering: Row 1 = cells 1-6, Row 2 = cells 7-12, Row 3 = cells 13-18"
# Feedback Control: ENABLED
"# Feedback R2 Thresholds: Drag = 0.975, CV = 0.975, Slope = 0.975, Confidence = 0.8"
"# Confidence Weights: 2nd-Deriv(Drag/CV/Slope) = 0.2/0.2/0.2, R2(Drag/CV/Slope) = 0.2/0.2/0.2"
"# Low-torque liquid-contact hunt: per RPM at each Z, skip RPM when first sample at elapsed >= 5.0s is < 25.00% (regular runs only); skipped RPM rows use <25% and SKIPPED metrics"
# Viscosity prediction mode: off

row,cell,Cell_Label,Z_Height_mm,RPM,Elapsed_Time_s,Torque_%,Rotational_Drag,Cell_Termination_Method,CV,R_2,Trend_Slope,Second_derivative,Second_derivative_drag,Second_derivative_cv,Second_derivative_slope,R_2_drag,R_2_cv,R_2_slope,Hit_2nd_Deriv_Drag,Hit_2nd_Deriv_CV,Hit_2nd_Deriv_Slope,Hit_R_2_Drag,Hit_R_2_CV,Hit_R_2_Slope,Samples_Collected_At_Z,Hit_Point_Confidence,Hit_Detected,Hit_Reasons
1,2,,-66.020,0.7,SKIPPED,<25%,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED,SKIPPED
1,2,,-66.040,0.7,35.06,35.860,51.228571,hit_detected,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,7,0.000000,False,insufficient_data
1,2,,-66.060,0.7,30.02,36.450,52.071429,hit_detected,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,6,0.000000,False,insufficient_data
1,2,,-66.080,0.7,30.02,37.320,53.314286,hit_detected,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,6,0.000000,False,insufficient_data
1,2,,-66.100,0.7,30.01,38.000,54.285714,hit_detected,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,6,0.000000,False,insufficient_data
1,2,,-66.120,0.7,35.04,39.250,56.071429,hit_detected,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,7,0.000000,False,insufficient_data
1,2,,-66.140,0.7,30.08,40.090,57.271429,hit_detected,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,6,0.000000,False,insufficient_data
1,2,,-66.160,0.7,35.04,41.270,58.957143,hit_detected,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,7,0.000000,False,insufficient_data
1,2,,-66.180,0.7,35.04,42.430,60.614286,hit_detected,0.000000,0.997082,-77.714286,-71.428571,-71.428571,0.409869,0.000000,0.997082,0.000000,0.000000,False,False,False,False,False,False,7,0.000000,False,
1,2,,-66.200,0.7,35.04,43.550,62.214286,hit_detected,0.867683,0.996925,-78.142857,-142.857143,-142.857143,-7.398403,-1071.428571,0.996925,0.867683,0.000000,False,False,False,False,True,False,7,0.200000,False,hit_r2_cv (R^2=0.8677)
1,2,,-66.220,0.7,35.07,45.050,64.357143,hit_detected,0.873483,0.997020,-87.142857,1357.142857,1357.142857,9.990513,-22500.000000,0.997020,0.873483,0.546117,False,False,False,False,True,True,7,0.400000,False,hit_r2_cv (R^2=0.8735); hit_r2_slope (R^2=0.5461)
1,2,,-66.240,0.7,35.07,46.230,66.042857,hit_detected,0.813712,0.997567,-89.571429,-1142.857143,-1142.857143,-8.068820,-6071.428571,0.997567,0.813712,0.849952,False,False,False,False,True,True,7,0.400000,False,hit_r2_cv (R^2=0.8137); hit_r2_slope (R^2=0.8500)
1,2,,-66.260,0.7,35.08,47.970,68.528571,hit_detected,0.823901,0.994780,-98.285714,2000.000000,2000.000000,6.847825,-21785.714286,0.994780,0.823901,0.720625,False,False,False,False,True,True,7,0.400000,False,hit_r2_cv (R^2=0.8239); hit_r2_slope (R^2=0.7206)
1,2,,-66.280,0.7,35.07,49.530,70.757143,hit_detected,0.945678,0.996737,-106.285714,-642.857143,-642.857143,-1.593547,-20000.000000,0.996737,0.945678,0.896536,False,False,False,False,True,True,7,0.400000,False,hit_r2_cv (R^2=0.9457); hit_r2_slope (R^2=0.8965)
1,2,,-66.300,0.7,35.07,51.300,73.285714,hit_detected,0.942958,0.995934,-112.857143,750.000000,750.000000,-1.952228,-16428.571429,0.995934,0.942958,0.899319,False,False,False,False,True,True,7,0.400000,False,hit_r2_cv (R^2=0.9430); hit_r2_slope (R^2=0.8993)
1,2,,-66.320,0.7,35.07,53.550,76.500000,hit_detected,0.960019,0.995320,-128.357143,1714.285714,1714.285714,8.345143,-38750.000000,0.995320,0.960019,0.790135,False,False,False,False,True,True,7,0.400000,False,hit_r2_cv (R^2=0.9600); hit_r2_slope (R^2=0.7901)
1,2,,-66.340,0.7,35.07,55.180,78.828571,hit_detected,0.907368,0.996391,-131.714286,-2214.285714,-2214.285714,-12.802609,-8392.857143,0.996391,0.907368,0.835463,False,False,False,False,True,True,7,0.400000,False,hit_r2_cv (R^2=0.9074); hit_r2_slope (R^2=0.8355)
1,2,,-66.360,0.7,35.07,58.290,83.271429,hit_detected,0.896934,0.988146,-152.857143,5285.714286,5285.714286,16.560272,-52857.142857,0.988146,0.896934,0.640597,False,False,False,False,True,True,7,0.400000,False,hit_r2_cv (R^2=0.8969); hit_r2_slope (R^2=0.6406)
1,2,,-66.380,0.7,35.06,60.000,85.714286,hit_detected,0.868155,0.991373,-158.142857,-5000.000000,-5000.000000,-16.121317,-13214.285714,0.991373,0.868155,0.844828,False,False,False,False,True,True,7,0.400000,False,hit_r2_cv (R^2=0.8682); hit_r2_slope (R^2=0.8448)
1,2,,-66.400,0.7,35.06,64.090,91.557143,hit_detected,0.852780,0.976708,-185.000000,8500.000000,8500.000000,18.755083,-67142.857143,0.976708,0.852780,0.668406,True,False,False,False,True,True,7,0.600000,False,hit_2nd_deriv_drag (8500.0000); hit_r2_cv (R^2=0.8528); hit_r2_slope (R^2=0.6684)
1,2,,-66.420,0.7,35.07,66.080,94.400000,hit_detected,0.914199,0.986722,-197.142857,-7500.000000,-7500.000000,-15.287684,-30357.142857,0.986722,0.914199,0.883543,True,False,False,False,True,True,7,0.600000,False,hit_2nd_deriv_drag (-7500.0000); hit_r2_cv (R^2=0.9142); hit_r2_slope (R^2=0.8835)
1,2,,-66.440,0.7,35.07,68.290,97.557143,hit_detected,0.243318,0.982471,-186.285714,785.714286,785.714286,-17.538774,27142.857143,0.982471,0.243318,0.130608,False,False,False,False,True,True,7,0.400000,False,hit_r2_cv (R^2=0.2433); hit_r2_slope (R^2=0.1306)
1,2,,-66.460,0.7,35.05,70.010,100.014286,hit_detected,0.148920,0.969432,-173.000000,-1750.000000,-1750.000000,0.461285,33214.285714,0.969432,0.148920,0.878738,False,False,False,True,True,True,7,0.600000,False,hit_r2_drag (R^2=0.9694); hit_r2_cv (R^2=0.1489); hit_r2_slope (R^2=0.8787)
