# Dynamic Analysis - Mode: CUSTOM (PARTIAL RESULTS)
# Experiment Name: all_polymers
# Test RPMs (global fallback): [0.8]
"# Per-cell RPM overrides: {1: [90.0], 2: [7.0], 3: [15.0], 4: [12.0], 5: [0.8], 6: [95.0], 7: [1.4], 8: [0.4], 10: [23.0], 11: [2.9], 12: [1.0], 13: [5.0], 14: [1.0], 15: [0.5], 16: [0.1]}"
"# Per-cell sample labels: {1: '5%300KPEG_0.577', 2: '10%300KPEG_7.158', 3: '5%600KPEG_3.254', 4: '6.5%600KPEG_4.109', 5: '10%600KPEG_64.25', 6: '1%Sola_0.522', 7: '2%Sola_35.86', 8: '3%Sola_130.7', 10: '1%Sep_2.148', 11: '1.5%Sep_17.24', 12: '2%Sep_50.11', 13: '0.1%carb980_', 14: '0.3%carb980_58.64', 15: '0.4%carb980_116.7', 16: '0.5%carb980_473.3'}"
# Timestamp: 20260527_112524
"# Cell numbering: Row 1 = cells 1-6, Row 2 = cells 7-12, Row 3 = cells 13-18"
"# Completed cells: [1, 2, 3, 4, 5, 6, 7, 8, 10, 11]"
# Feedback Control: ENABLED
"# Feedback R2 Thresholds: Drag = 0.975, CV = 0.975, Slope = 0.975, Confidence = 0.8"
"# Confidence Weights: 2nd-Deriv(Drag/CV/Slope) = 0.2/0.2/0.2, R2(Drag/CV/Slope) = 0.2/0.2/0.2"
# Low-torque liquid-contact hunt: skip Z-rows when first sample at elapsed >= 5.0s is < 25.00% (regular runs only); skipped rows use <25% and SKIPPED metrics
# WARNING: Experiment was terminated early - these are partial results
# Viscosity prediction mode: Non-Newtonian
# Predicted Viscosity Results
"# Cell,Cell_Label,RPM,Viscosity_kCp,a,b,flow_index,n_points_used,fit_success"
"# 1,5%300KPEG_0.577,90.0,0.9208972745715576,0.39523488179036803,-0.4940356476287951,0.33217377836804385,20,True"
"# 2,10%300KPEG_7.158,7.0,109.74277957710432,47.099905397898844,-2.316278926121707,1.9999999999941587,24,True"
"# 3,5%600KPEG_3.254,15.0,67.1989113741698,28.840734495351846,-2.705543317324243,1.9999999999999998,22,True"
"# 4,6.5%600KPEG_4.109,12.0,93.48411363962548,40.121937184388614,-2.557841712981112,1.9999999999999998,22,True"
"# 5,10%600KPEG_64.25,0.8,,,,,0,False"
"# 6,1%Sola_0.522,95.0,,,,,0,False"
"# 7,2%Sola_35.86,1.4,,,,,0,False"
"# 8,3%Sola_130.7,0.4,,,,,0,False"
"# 10,1%Sep_2.148,23.0,,,,,0,False"
"# 11,1.5%Sep_17.24,2.9,,,,,0,False"

row,cell,Cell_Label,Z_Height_mm,RPM,Elapsed_Time_s,Torque_%,Rotational_Drag,CV,R_2,Trend_Slope,Second_derivative,Second_derivative_drag,Second_derivative_cv,Second_derivative_slope,R_2_drag,R_2_cv,R_2_slope,Hit_2nd_Deriv_Drag,Hit_2nd_Deriv_CV,Hit_2nd_Deriv_Slope,Hit_R_2_Drag,Hit_R_2_CV,Hit_R_2_Slope,Samples_Collected_At_Z,Hit_Point_Confidence,Hit_Detected,Hit_Reasons
1,1,5%300KPEG_0.577,-65.740,90.0,5.01,36.570,0.406333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.740,90.0,10.06,36.400,0.404444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.740,90.0,15.02,36.370,0.404111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.760,90.0,5.01,36.440,0.404889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.760,90.0,10.07,36.480,0.405333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.760,90.0,15.03,36.450,0.405000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.780,90.0,5.02,36.840,0.409333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.780,90.0,10.08,36.840,0.409333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.780,90.0,15.03,36.840,0.409333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.800,90.0,5.01,37.190,0.413222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.800,90.0,10.07,37.170,0.413000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.800,90.0,15.03,37.110,0.412333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.820,90.0,5.01,37.280,0.414222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
