# Dynamic Analysis - Mode: CUSTOM
# Experiment Name: 5kcP Early Exit - 5s
# Test RPMs (global fallback): [9.0]
# Timestamp: 20260427_143812
"# Cell numbering: Row 1 = cells 1-6, Row 2 = cells 7-12, Row 3 = cells 13-18"
# Feedback Control: ENABLED
"# Feedback R2 Thresholds: Drag = 0.975, CV = 0.975, Slope = 0.975, Confidence = 0.8"
"# Confidence Weights: 2nd-Deriv(Drag/CV/Slope) = 0.2/0.2/0.2, R2(Drag/CV/Slope) = 0.2/0.2/0.2"

row,cell,Cell_Label,Z_Height_mm,RPM,Elapsed_Time_s,Torque_%,Rotational_Drag,CV,R2,Trend_Slope,Second_derivative,Hit_Point_Confidence,Hit_Detected,Hit_Reasons
1,1,,-65.500,9.0,15.04,22.520,2.502222,0.000000,0.000000,0.000000,0.000000,0.000000,False,insufficient_data
1,1,,-65.520,9.0,15.06,23.270,2.585556,0.000000,0.000000,0.000000,0.000000,0.000000,False,insufficient_data
1,1,,-65.540,9.0,15.05,23.880,2.653333,0.000000,0.000000,0.000000,0.000000,0.000000,False,insufficient_data
1,1,,-65.560,9.0,15.04,24.470,2.718889,0.000000,0.000000,0.000000,0.000000,0.000000,False,insufficient_data
1,1,,-65.580,9.0,15.04,25.000,2.777778,0.000000,0.000000,0.000000,0.000000,0.000000,False,insufficient_data
1,1,,-65.600,9.0,15.04,25.580,2.842222,0.000000,0.000000,0.000000,0.000000,0.000000,False,insufficient_data
1,1,,-65.620,9.0,15.04,26.030,2.892222,0.000000,0.000000,0.000000,0.000000,0.000000,False,insufficient_data
1,1,,-65.640,9.0,15.04,26.660,2.962222,0.000000,0.998135,-3.005556,50.000000,0.000000,False,
1,1,,-65.660,9.0,15.04,27.200,3.022222,0.854208,0.998112,-3.044444,-25.000000,0.200000,False,hit_r2_cv (R²=0.8542)
1,1,,-65.680,9.0,15.04,27.810,3.090000,0.672773,0.997599,-3.127778,19.444444,0.400000,False,hit_r2_cv (R²=0.6728); hit_r2_slope (R²=0.8058)
1,1,,-65.700,9.0,15.04,28.370,3.152222,0.105775,0.999521,-3.238889,-13.888889,0.400000,False,hit_r2_cv (R²=0.1058); hit_r2_slope (R²=0.8705)
1,1,,-65.720,9.0,15.04,29.030,3.225556,0.318095,0.998939,-3.283333,27.777778,0.400000,False,hit_r2_cv (R²=0.3181); hit_r2_slope (R²=0.8762)
1,1,,-65.740,9.0,15.04,29.660,3.295556,0.775146,0.999321,-3.411111,-8.333333,0.400000,False,hit_r2_cv (R²=0.7751); hit_r2_slope (R²=0.7571)
1,1,,-65.760,9.0,15.04,30.380,3.375556,0.774578,0.998331,-3.572222,25.000000,0.400000,False,hit_r2_cv (R²=0.7746); hit_r2_slope (R²=0.8760)
1,1,,-65.780,9.0,15.04,31.070,3.452222,0.845392,0.999467,-3.750000,-8.333333,0.400000,False,hit_r2_cv (R²=0.8454); hit_r2_slope (R²=0.8869)
1,1,,-65.800,9.0,15.04,31.820,3.535556,0.988475,0.999209,-3.883333,16.666667,0.200000,False,hit_r2_slope (R²=0.9000)
1,1,,-65.820,9.0,15.04,32.610,3.623333,0.990093,0.999347,-4.077778,11.111111,0.200000,False,hit_r2_slope (R²=0.8605)
1,1,,-65.840,9.0,15.04,33.440,3.715556,0.991158,0.998747,-4.255556,11.111111,0.200000,False,hit_r2_slope (R²=0.8967)
1,1,,-65.860,9.0,15.04,34.310,3.812222,0.977934,0.999147,-4.500000,11.111111,0.200000,False,hit_r2_slope (R²=0.8672)
1,1,,-65.880,9.0,15.04,35.270,3.918889,0.984575,0.998569,-4.777778,25.000000,0.200000,False,hit_r2_slope (R²=0.8848)
1,1,,-65.900,9.0,15.04,36.160,4.017778,0.979864,0.999375,-4.961111,-19.444444,0.200000,False,hit_r2_slope (R²=0.8988)
1,1,,-65.920,9.0,15.04,37.280,4.142222,0.981651,0.998001,-5.294444,63.888889,0.200000,False,hit_r2_slope (R²=0.8311)
1,1,,-65.940,9.0,15.04,38.340,4.260000,0.980995,0.998209,-5.594444,-16.666667,0.200000,False,hit_r2_slope (R²=0.8972)
1,1,,-65.960,9.0,15.04,39.570,4.396667,0.972774,0.997281,-5.988889,47.222222,0.400000,False,hit_r2_cv (R²=0.9728); hit_r2_slope (R²=0.8719)
1,1,,-65.980,9.0,15.04,40.730,4.525556,0.997186,0.999416,-6.350000,-19.444444,0.200000,False,hit_r2_slope (R²=0.8966)
1,1,,-66.000,9.0,15.04,42.130,4.681111,0.995902,0.997857,-6.716667,66.666667,0.200000,False,hit_r2_slope (R²=0.8921)
1,1,,-66.020,9.0,15.04,43.490,4.832222,0.996026,0.998616,-7.144444,-11.111111,0.200000,False,hit_r2_slope (R²=0.8828)
1,1,,-66.040,9.0,15.04,45.090,5.010000,0.991197,0.997127,-7.666667,66.666667,0.400000,False,hit_2nd_deriv_slope (-1305.5556); hit_r2_slope (R²=0.8789)
1,1,,-66.060,9.0,15.04,46.660,5.184444,0.990405,0.998710,-8.233333,-8.333333,0.400000,False,hit_2nd_deriv_slope (-1416.6667); hit_r2_slope (R²=0.8881)
