# Dynamic Analysis - Mode: CUSTOM
# Experiment Name: 60kcP Smart Early Exit
# Test RPMs (global fallback): [0.8]
# Timestamp: 20260427_151530
"# Cell numbering: Row 1 = cells 1-6, Row 2 = cells 7-12, Row 3 = cells 13-18"
# Feedback Control: ENABLED
"# Feedback R2 Thresholds: Drag = 0.975, CV = 0.975, Slope = 0.975, Confidence = 0.8"
"# Confidence Weights: 2nd-Deriv(Drag/CV/Slope) = 0.2/0.2/0.2, R2(Drag/CV/Slope) = 0.2/0.2/0.2"

row,cell,Cell_Label,Z_Height_mm,RPM,Elapsed_Time_s,Torque_%,Rotational_Drag,CV,R2,Trend_Slope,Second_derivative,Hit_Point_Confidence,Hit_Detected,Hit_Reasons
1,1,,-65.500,0.8,25.06,25.110,31.387500,0.000000,0.000000,0.000000,0.000000,0.000000,False,insufficient_data
1,1,,-65.520,0.8,25.06,25.670,32.087500,0.000000,0.000000,0.000000,0.000000,0.000000,False,insufficient_data
1,1,,-65.540,0.8,25.06,26.060,32.575000,0.000000,0.000000,0.000000,0.000000,0.000000,False,insufficient_data
1,1,,-65.560,0.8,25.07,26.610,33.262500,0.000000,0.000000,0.000000,0.000000,0.000000,False,insufficient_data
1,1,,-65.580,0.8,25.07,27.060,33.825000,0.000000,0.000000,0.000000,0.000000,0.000000,False,insufficient_data
1,1,,-65.600,0.8,25.07,27.580,34.475000,0.000000,0.000000,0.000000,0.000000,0.000000,False,insufficient_data
1,1,,-65.620,0.8,25.06,27.980,34.975000,0.000000,0.000000,0.000000,0.000000,0.000000,False,insufficient_data
1,1,,-65.640,0.8,25.06,28.530,35.662500,0.000000,0.998185,-29.750000,468.750000,0.000000,False,
1,1,,-65.660,0.8,25.06,29.120,36.400000,0.348267,0.995882,-31.687500,125.000000,0.200000,False,hit_r2_cv (R²=0.3483)
1,1,,-65.680,0.8,25.06,29.740,37.175000,0.293141,0.993985,-34.125000,93.750000,0.400000,False,hit_r2_cv (R²=0.2931); hit_r2_slope (R²=0.8762)
1,1,,-65.700,0.8,25.06,30.240,37.800000,0.815646,0.999029,-35.812500,-375.000000,0.400000,False,hit_r2_cv (R²=0.8156); hit_r2_slope (R²=0.8995)
1,1,,-65.720,0.8,25.06,30.950,38.687500,0.968791,0.997876,-37.250000,656.250000,0.400000,False,hit_r2_cv (R²=0.9688); hit_r2_slope (R²=0.8987)
1,1,,-65.740,0.8,25.07,31.590,39.487500,0.921804,0.997355,-38.437500,-218.750000,0.400000,False,hit_r2_cv (R²=0.9218); hit_r2_slope (R²=0.8992)
1,1,,-65.760,0.8,30.02,32.300,40.375000,0.981098,0.996849,-40.437500,218.750000,0.200000,False,hit_r2_slope (R²=0.8420)
1,1,,-65.780,0.8,25.06,32.940,41.175000,0.980504,0.999677,-42.187500,-218.750000,0.200000,False,hit_r2_slope (R²=0.8980)
1,1,,-65.800,0.8,30.03,33.770,42.212500,0.981004,0.997837,-43.687500,593.750000,0.200000,False,hit_r2_slope (R²=0.8985)
1,1,,-65.820,0.8,30.03,34.590,43.237500,0.963695,0.997250,-46.687500,-31.250000,0.400000,False,hit_r2_cv (R²=0.9637); hit_r2_slope (R²=0.8167)
1,1,,-65.840,0.8,30.03,35.520,44.400000,0.918920,0.996148,-50.562500,343.750000,0.400000,False,hit_r2_cv (R²=0.9189); hit_r2_slope (R²=0.8737)
1,1,,-65.860,0.8,30.03,36.340,45.425000,0.967219,0.999558,-53.437500,-343.750000,0.400000,False,hit_r2_cv (R²=0.9672); hit_r2_slope (R²=0.9000)
1,1,,-65.880,0.8,30.03,37.380,46.725000,0.978354,0.998349,-56.062500,687.500000,0.200000,False,hit_r2_slope (R²=0.8967)
1,1,,-65.900,0.8,30.02,38.260,47.825000,0.883909,0.998999,-57.500000,-500.000000,0.400000,False,hit_r2_cv (R²=0.8839); hit_r2_slope (R²=0.8930)
1,1,,-65.920,0.8,30.03,39.340,49.175000,0.890612,0.998130,-59.750000,625.000000,0.400000,False,hit_r2_cv (R²=0.8906); hit_r2_slope (R²=0.8518)
1,1,,-65.940,0.8,30.02,40.420,50.525000,0.898085,0.998767,-63.250000,-0.000000,0.400000,False,hit_r2_cv (R²=0.8981); hit_r2_slope (R²=0.8526)
1,1,,-65.960,0.8,30.03,41.760,52.200000,0.836586,0.994675,-68.250000,812.500000,0.400000,False,hit_r2_cv (R²=0.8366); hit_r2_slope (R²=0.8629)
1,1,,-65.980,0.8,30.02,42.970,53.712500,0.945435,0.998075,-74.000000,-406.250000,0.400000,False,hit_r2_cv (R²=0.9454); hit_r2_slope (R²=0.8839)
1,1,,-66.000,0.8,30.03,44.340,55.425000,0.989785,0.998601,-78.437500,500.000000,0.200000,False,hit_r2_slope (R²=0.8999)
1,1,,-66.020,0.8,30.03,45.750,57.187500,0.976212,0.999332,-82.750000,125.000000,0.200000,False,hit_r2_slope (R²=0.8942)
1,1,,-66.040,0.8,35.09,47.490,59.362500,0.983978,0.995497,-89.000000,1031.250000,0.200000,False,hit_r2_slope (R²=0.8613)
1,1,,-66.060,0.8,30.04,49.000,61.250000,0.987435,0.998094,-95.062500,-718.750000,0.200000,False,hit_r2_slope (R²=0.8943)
1,1,,-66.080,0.8,35.08,51.120,63.900000,0.960115,0.995175,-105.062500,1906.250000,0.400000,False,hit_r2_cv (R²=0.9601); hit_r2_slope (R²=0.8449)
1,1,,-66.100,0.8,35.08,53.130,66.412500,0.980270,0.996151,-114.937500,-343.750000,0.200000,False,hit_r2_slope (R²=0.8935)
1,1,,-66.120,0.8,35.09,55.460,69.325000,0.990464,0.995194,-125.437500,1000.000000,0.200000,False,hit_r2_slope (R²=0.8894)
1,1,,-66.140,0.8,35.09,57.940,72.425000,0.997982,0.998197,-138.875000,468.750000,0.200000,False,hit_r2_slope (R²=0.8746)
1,1,,-66.160,0.8,35.09,60.800,76.000000,0.997890,0.995788,-151.062500,1187.500000,0.200000,False,hit_r2_slope (R²=0.8969)
1,1,,-66.180,0.8,35.09,63.980,79.975000,0.992813,0.995736,-169.000000,1000.000000,0.400000,False,hit_2nd_deriv_slope (-44843.7500); hit_r2_slope (R²=0.8594)
1,1,,-66.200,0.8,35.09,68.380,85.475000,0.943281,0.987180,-199.250000,3812.500000,0.800000,True,hit_2nd_deriv_drag (3812.5000); hit_2nd_deriv_slope (-75625.0000); hit_r2_cv (R²=0.9433); hit_r2_slope (R²=0.8418)
1,1,,-66.220,0.8,35.09,68.340,85.425000,0.425452,0.948436,-177.375000,-13875.000000,1.000000,True,hit_2nd_deriv_drag (-13875.0000); hit_2nd_deriv_cv (-44.3441); hit_2nd_deriv_slope (54687.5000); hit_r2_drag (R²=0.9484); hit_r2_cv (R²=0.4255); hit_r2_slope (R²=0.2322)
1,1,,-66.240,0.8,35.10,69.220,86.525000,0.209717,0.855667,-132.500000,2875.000000,0.800000,True,hit_2nd_deriv_slope (112187.5000); hit_r2_drag (R²=0.8557); hit_r2_cv (R²=0.2097); hit_r2_slope (R²=0.8127)
