# Dynamic Analysis - Mode: CUSTOM (PARTIAL RESULTS)
# Experiment Name: all_polymers
# Test RPMs (global fallback): [0.8]
"# Per-cell RPM overrides: {1: [90.0], 2: [7.0], 3: [15.0], 4: [12.0], 5: [0.8], 6: [95.0], 7: [1.4], 8: [0.4], 10: [23.0], 11: [2.9], 12: [1.0], 13: [10.0], 14: [1.0], 15: [0.5], 16: [0.1]}"
"# Per-cell sample labels: {1: '5%300KPEG_0.577', 2: '10%300KPEG_7.158', 3: '5%600KPEG_3.254', 4: '6.5%600KPEG_4.109', 5: '10%600KPEG_64.25', 6: '1%Sola_0.522', 7: '2%Sola_35.86', 8: '3%Sola_130.7', 10: '1%Sep_2.148', 11: '1.5%Sep_17.24', 12: '2%Sep_50.11', 13: '0.1%car980_', 14: '0.3%car980_58.64', 15: '0.4%car980_116.7', 16: '0.5%car980_473.3'}"
# Timestamp: 20260527_102808
"# Cell numbering: Row 1 = cells 1-6, Row 2 = cells 7-12, Row 3 = cells 13-18"
"# Completed cells: [1, 2, 3, 4]"
# Feedback Control: ENABLED
"# Feedback R2 Thresholds: Drag = 0.975, CV = 0.975, Slope = 0.975, Confidence = 0.8"
"# Confidence Weights: 2nd-Deriv(Drag/CV/Slope) = 0.2/0.2/0.2, R2(Drag/CV/Slope) = 0.2/0.2/0.2"
# Low-torque liquid-contact hunt: skip Z-rows when first sample at elapsed >= 5.0s is < 25.00% (regular runs only); skipped rows use <25% and SKIPPED metrics
# WARNING: Experiment was terminated early - these are partial results
# Viscosity prediction mode: Non-Newtonian
# Predicted Viscosity Results
"# Cell,Cell_Label,RPM,Viscosity_kCp,a,b,flow_index,n_points_used,fit_success"
"# 1,5%300KPEG_0.577,90.0,0.7519715406922318,0.32273456682070034,-0.1991736069035958,0.1386282305088148,6,True"
"# 2,10%300KPEG_7.158,7.0,67.52390089977895,28.9802149784459,-2.2297113605543637,1.9999999999999998,6,True"
"# 3,5%600KPEG_3.254,15.0,39.727890130348214,17.050596622467044,-2.4935558532844846,1.9999999999999998,6,True"
"# 4,6.5%600KPEG_4.109,12.0,6.863197036303725,2.9455781271689805,-0.7326016683626557,0.6461088306437573,6,True"

row,cell,Cell_Label,Z_Height_mm,RPM,Elapsed_Time_s,Torque_%,Rotational_Drag,CV,R_2,Trend_Slope,Second_derivative,Second_derivative_drag,Second_derivative_cv,Second_derivative_slope,R_2_drag,R_2_cv,R_2_slope,Hit_2nd_Deriv_Drag,Hit_2nd_Deriv_CV,Hit_2nd_Deriv_Slope,Hit_R_2_Drag,Hit_R_2_CV,Hit_R_2_Slope,Samples_Collected_At_Z,Hit_Point_Confidence,Hit_Detected,Hit_Reasons
1,1,5%300KPEG_0.577,-65.740,90.0,5.03,34.110,0.379000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,4,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.740,90.0,10.10,33.800,0.375556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,4,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.740,90.0,15.07,33.560,0.372889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,4,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.740,90.0,20.05,33.430,0.371444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,4,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.760,90.0,5.02,33.420,0.371333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.760,90.0,10.10,33.470,0.371889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.760,90.0,15.07,33.480,0.372000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.780,90.0,5.03,33.920,0.376889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.780,90.0,10.01,33.960,0.377333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.780,90.0,15.08,33.980,0.377556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.800,90.0,5.03,34.340,0.381556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.800,90.0,10.00,34.340,0.381556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.800,90.0,15.08,34.350,0.381667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.820,90.0,5.03,34.620,0.384667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.820,90.0,10.00,34.650,0.385000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.820,90.0,15.08,34.640,0.384889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.840,90.0,5.03,35.010,0.389000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.840,90.0,10.00,35.000,0.388889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.840,90.0,15.07,35.020,0.389111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.860,90.0,5.03,35.440,0.393778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.860,90.0,10.09,35.420,0.393556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.860,90.0,15.06,35.450,0.393889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,5%300KPEG_0.577,-65.880,90.0,5.03,35.820,0.398000,0.000000,0.995943,-0.209444,-1.388889,-1.388889,3.081270,0.000000,0.995943,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,
1,1,5%300KPEG_0.577,-65.880,90.0,10.01,35.850,0.398333,0.000000,0.995943,-0.209444,-1.388889,-1.388889,3.081270,0.000000,0.995943,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,
1,1,5%300KPEG_0.577,-65.880,90.0,15.08,35.830,0.398111,0.000000,0.995943,-0.209444,-1.388889,-1.388889,3.081270,0.000000,0.995943,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,
1,1,5%300KPEG_0.577,-65.900,90.0,5.03,36.300,0.403333,0.671731,0.997664,-0.232778,3.333333,3.333333,2.509704,-58.333333,0.997664,0.671731,0.000000,False,False,False,False,True,False,3,0.200000,False,hit_r2_cv (R^2=0.6717)
1,1,5%300KPEG_0.577,-65.900,90.0,10.00,36.320,0.403556,0.671731,0.997664,-0.232778,3.333333,3.333333,2.509704,-58.333333,0.997664,0.671731,0.000000,False,False,False,False,True,False,3,0.200000,False,hit_r2_cv (R^2=0.6717)
1,1,5%300KPEG_0.577,-65.900,90.0,15.07,36.330,0.403667,0.671731,0.997664,-0.232778,3.333333,3.333333,2.509704,-58.333333,0.997664,0.671731,0.000000,False,False,False,False,True,False,3,0.200000,False,hit_r2_cv (R^2=0.6717)
1,1,5%300KPEG_0.577,-65.920,90.0,5.03,36.760,0.408444,0.683117,0.998356,-0.243333,-1.666667,-1.666667,-2.372395,-26.388889,0.998356,0.683117,0.883574,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.6831); hit_r2_slope (R^2=0.8836)
1,1,5%300KPEG_0.577,-65.920,90.0,10.00,36.740,0.408222,0.683117,0.998356,-0.243333,-1.666667,-1.666667,-2.372395,-26.388889,0.998356,0.683117,0.883574,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.6831); hit_r2_slope (R^2=0.8836)
1,1,5%300KPEG_0.577,-65.920,90.0,15.07,36.770,0.408556,0.683117,0.998356,-0.243333,-1.666667,-1.666667,-2.372395,-26.388889,0.998356,0.683117,0.883574,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.6831); hit_r2_slope (R^2=0.8836)
1,1,5%300KPEG_0.577,-65.940,90.0,5.02,37.140,0.412667,0.835986,0.998152,-0.242222,-1.388889,-1.388889,-2.062537,2.777778,0.998152,0.835986,0.691872,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.8360); hit_r2_slope (R^2=0.6919)
1,1,5%300KPEG_0.577,-65.940,90.0,10.09,37.170,0.413000,0.835986,0.998152,-0.242222,-1.388889,-1.388889,-2.062537,2.777778,0.998152,0.835986,0.691872,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.8360); hit_r2_slope (R^2=0.6919)
1,1,5%300KPEG_0.577,-65.940,90.0,15.06,37.160,0.412889,0.835986,0.998152,-0.242222,-1.388889,-1.388889,-2.062537,2.777778,0.998152,0.835986,0.691872,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R^2=0.8360); hit_r2_slope (R^2=0.6919)
1,1,5%300KPEG_0.577,-65.960,90.0,5.03,37.470,0.416333,0.106474,0.992997,-0.229444,-1.944444,-1.944444,-1.883907,31.944444,0.992997,0.106474,0.581756,False,False,False,False,True,True,3,0.400000,False,"fail safe, experiment terminated"
1,1,5%300KPEG_0.577,-65.960,90.0,10.09,37.490,0.416556,0.106474,0.992997,-0.229444,-1.944444,-1.944444,-1.883907,31.944444,0.992997,0.106474,0.581756,False,False,False,False,True,True,3,0.400000,False,"fail safe, experiment terminated"
1,1,5%300KPEG_0.577,-65.960,90.0,15.06,37.480,0.416444,0.106474,0.992997,-0.229444,-1.944444,-1.944444,-1.883907,31.944444,0.992997,0.106474,0.581756,False,False,False,False,True,True,3,0.400000,False,"fail safe, experiment terminated"
