# Dynamic Analysis - Mode: CUSTOM
# Experiment Name: carbopol980
# Test RPMs (global fallback): [0.8]
"# Per-cell RPM overrides: {1: [90.0], 2: [7.0], 3: [15.0], 4: [12.0], 5: [0.8], 7: [95.0], 8: [1.4], 9: [0.4], 10: [23.0], 11: [2.9], 12: [1.0], 13: [0.5], 14: [0.3], 15: [0.1]}"
"# Per-cell sample labels: {1: '5%300K_0.577', 2: '10%300K_7.158', 3: '5%600K_3.254', 4: '6.5%600K_4.109', 5: '10%600K_64.25', 7: '1%sola_0.522', 8: '2%sola_35.86', 9: '3%sola_130.7', 10: '1%sep_2.148', 11: '1.5%sep_17.24', 12: '2%sep_50.11', 13: '0.3%_86.72', 14: '0.4%_221.8', 15: '0.5%_473.3'}"
# Timestamp: 20260529_145840
"# Cell numbering: Row 1 = cells 1-6, Row 2 = cells 7-12, Row 3 = cells 13-18"
# Feedback Control: ENABLED
"# Feedback R2 Thresholds: Drag = 0.975, CV = 0.975, Slope = 0.975, Confidence = 0.8"
"# Confidence Weights: 2nd-Deriv(Drag/CV/Slope) = 0.2/0.2/0.2, R2(Drag/CV/Slope) = 0.2/0.2/0.2"
# Low-torque liquid-contact hunt: skip Z-rows when first sample at elapsed >= 5.0s is < 25.00% (regular runs only); skipped rows use <25% and SKIPPED metrics
# Viscosity prediction mode: Non-Newtonian
# Predicted Viscosity Results
"# Cell,Cell_Label,RPM,Viscosity_kCp,a,b,flow_index,n_points_used,fit_success"
"# 13,0.3%_86.72,0.5,247.3960813806897,106.17857569986683,-0.6905714249966164,0.10000000000029166,19,True"
"# 14,0.4%_221.8,0.3,296.87731634355134,127.41515722899199,-0.5207577256264414,0.10000000000002962,22,True"
"# 15,0.5%_473.3,0.1,,,,,0,False"

row,cell,Cell_Label,Z_Height_mm,RPM,Elapsed_Time_s,Torque_%,Rotational_Drag,Cell_Termination_Method,CV,R_2,Trend_Slope,Second_derivative,Second_derivative_drag,Second_derivative_cv,Second_derivative_slope,R_2_drag,R_2_cv,R_2_slope,Hit_2nd_Deriv_Drag,Hit_2nd_Deriv_CV,Hit_2nd_Deriv_Slope,Hit_R_2_Drag,Hit_R_2_CV,Hit_R_2_Slope,Samples_Collected_At_Z,Hit_Point_Confidence,Hit_Detected,Hit_Reasons
3,13,0.3%_86.72,-64.780,0.5,35.04,51.810,103.620000,normal,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,7,0.000000,False,insufficient_data
3,13,0.3%_86.72,-64.800,0.5,25.03,51.260,102.520000,normal,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,5,0.000000,False,insufficient_data
3,13,0.3%_86.72,-64.820,0.5,25.03,50.950,101.900000,normal,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,5,0.000000,False,insufficient_data
3,13,0.3%_86.72,-64.840,0.5,25.04,50.950,101.900000,normal,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,5,0.000000,False,insufficient_data
3,13,0.3%_86.72,-64.860,0.5,30.00,51.830,103.660000,normal,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,6,0.000000,False,insufficient_data
3,13,0.3%_86.72,-64.880,0.5,25.03,52.070,104.140000,normal,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,5,0.000000,False,insufficient_data
3,13,0.3%_86.72,-64.900,0.5,25.04,51.600,103.200000,normal,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,5,0.000000,False,insufficient_data
3,13,0.3%_86.72,-64.920,0.5,25.04,51.280,102.560000,normal,0.000000,0.023581,-4.300000,750.000000,750.000000,-2.868865,0.000000,0.023581,0.000000,0.000000,False,False,False,True,False,False,5,0.200000,False,hit_r2_drag (R^2=0.0236)
3,13,0.3%_86.72,-64.940,0.5,30.08,52.070,104.140000,normal,0.372594,0.021233,3.100000,5550.000000,5550.000000,-1.664107,18500.000000,0.021233,0.372594,0.000000,False,False,False,True,True,False,6,0.400000,False,hit_r2_drag (R^2=0.0212); hit_r2_cv (R^2=0.3726)
3,13,0.3%_86.72,-64.960,0.5,25.03,52.420,104.840000,normal,0.473010,0.170711,-11.700000,-2200.000000,-2200.000000,9.443654,-37000.000000,0.170711,0.473010,0.035714,False,False,False,True,True,True,5,0.600000,False,hit_r2_drag (R^2=0.1707); hit_r2_cv (R^2=0.4730); hit_r2_slope (R^2=0.0357)
