# Dynamic Analysis - Mode: CUSTOM
# Experiment Name: 60kcP + hit point detection + quick wash
# Test RPMs (global fallback): [0.8]
# Timestamp: 20260424_102506
"# Cell numbering: Row 1 = cells 1-6, Row 2 = cells 7-12, Row 3 = cells 13-18"
# Feedback Control: ENABLED
"# Feedback R2 Thresholds: Drag = 0.975, CV = 0.975, Slope = 0.975, Confidence = 0.8"
"# Confidence Weights: 2nd-Deriv(Drag/CV/Slope) = 0.2/0.2/0.2, R2(Drag/CV/Slope) = 0.2/0.2/0.2"

row,cell,Cell_Label,Z_Height_mm,RPM,Elapsed_Time_s,Torque_%,Rotational_Drag,CV,R2,Trend_Slope,Second_derivative,Hit_Point_Confidence,Hit_Detected,Hit_Reasons
1,1,,-65.500,0.8,30.10,26.200,32.750000,0.000000,0.000000,0.000000,0.000000,0.000000,False,insufficient_data
1,1,,-65.520,0.8,30.09,26.510,33.137500,0.000000,0.000000,0.000000,0.000000,0.000000,False,insufficient_data
1,1,,-65.540,0.8,30.10,26.760,33.450000,0.000000,0.000000,0.000000,0.000000,0.000000,False,insufficient_data
1,1,,-65.560,0.8,30.10,27.200,34.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,insufficient_data
1,1,,-65.580,0.8,30.09,27.610,34.512500,0.000000,0.000000,0.000000,0.000000,0.000000,False,insufficient_data
1,1,,-65.600,0.8,30.09,28.060,35.075000,0.000000,0.000000,0.000000,0.000000,0.000000,False,insufficient_data
1,1,,-65.620,0.8,30.09,28.540,35.675000,0.000000,0.000000,0.000000,0.000000,0.000000,False,insufficient_data
1,1,,-65.640,0.8,30.09,29.060,36.325000,0.000000,0.997937,-29.062500,125.000000,0.000000,False,
1,1,,-65.660,0.8,30.10,29.630,37.037500,0.978379,0.997785,-31.500000,156.250000,0.000000,False,
1,1,,-65.680,0.8,30.00,30.210,37.762500,0.985946,0.998423,-33.687500,31.250000,0.200000,False,hit_r2_slope (R²=0.8973)
1,1,,-65.700,0.8,30.10,30.770,38.462500,0.979787,0.999660,-35.062500,-62.500000,0.200000,False,hit_r2_slope (R²=0.8977)
1,1,,-65.720,0.8,30.09,31.400,39.250000,0.938445,0.999622,-36.375000,218.750000,0.400000,False,hit_r2_cv (R²=0.9384); hit_r2_slope (R²=0.8950)
1,1,,-65.740,0.8,30.10,32.040,40.050000,0.932047,0.999173,-37.562500,31.250000,0.400000,False,hit_r2_cv (R²=0.9320); hit_r2_slope (R²=0.8970)
1,1,,-65.760,0.8,30.09,32.740,40.925000,0.976292,0.998458,-39.562500,187.500000,0.200000,False,hit_r2_slope (R²=0.8420)
1,1,,-65.780,0.8,30.10,33.420,41.775000,0.969839,0.999510,-41.500000,-62.500000,0.400000,False,hit_r2_cv (R²=0.9698); hit_r2_slope (R²=0.8944)
1,1,,-65.800,0.8,30.09,34.290,42.862500,0.943499,0.996749,-44.750000,593.750000,0.600000,False,hit_2nd_deriv_drag (593.7500); hit_r2_cv (R²=0.9435); hit_r2_slope (R²=0.8426)
1,1,,-65.820,0.8,30.10,35.030,43.787500,0.984006,0.998164,-47.062500,-406.250000,0.400000,False,hit_2nd_deriv_drag (-406.2500); hit_r2_slope (R²=0.8998)
1,1,,-65.840,0.8,30.07,35.960,44.950000,0.989187,0.997594,-50.312500,593.750000,0.400000,False,hit_2nd_deriv_drag (593.7500); hit_r2_slope (R²=0.8648)
1,1,,-65.860,0.8,30.07,36.770,45.962500,0.973969,0.999140,-52.312500,-375.000000,0.400000,False,hit_r2_cv (R²=0.9740); hit_r2_slope (R²=0.8971)
1,1,,-65.880,0.8,30.09,37.790,47.237500,0.970532,0.997425,-54.625000,656.250000,0.600000,False,hit_2nd_deriv_drag (656.2500); hit_r2_cv (R²=0.9705); hit_r2_slope (R²=0.8835)
1,1,,-65.900,0.8,30.08,38.690,48.362500,0.963877,0.999066,-57.187500,-375.000000,0.400000,False,hit_r2_cv (R²=0.9639); hit_r2_slope (R²=0.8866)
1,1,,-65.920,0.8,30.07,39.880,49.850000,0.955138,0.996056,-61.000000,906.250000,0.600000,False,hit_2nd_deriv_drag (906.2500); hit_r2_cv (R²=0.9551); hit_r2_slope (R²=0.8581)
1,1,,-65.940,0.8,30.08,40.820,51.025000,0.979254,0.998482,-63.687500,-781.250000,0.400000,False,hit_2nd_deriv_drag (-781.2500); hit_r2_slope (R²=0.8997)
1,1,,-65.960,0.8,30.07,42.060,52.575000,0.979927,0.997355,-66.687500,937.500000,0.400000,False,hit_2nd_deriv_drag (937.5000); hit_r2_slope (R²=0.8861)
