# Dynamic Analysis - Mode: CUSTOM
# Experiment Name: 12.5kcP Reproducibility Brush
# Test RPMs (global fallback): [3.5]
"# Per-cell sample labels: {1: 'Trial 1', 2: 'Trial 2', 3: 'Trial 3', 4: 'Trial 4', 5: 'Trial 5', 6: 'Trial 6'}"
# Timestamp: 20260506_114319
"# Cell numbering: Row 1 = cells 1-6, Row 2 = cells 7-12, Row 3 = cells 13-18"
# Feedback Control: ENABLED
"# Feedback R2 Thresholds: Drag = 0.975, CV = 0.975, Slope = 0.975, Confidence = 0.8"
"# Confidence Weights: 2nd-Deriv(Drag/CV/Slope) = 0.2/0.2/0.2, R2(Drag/CV/Slope) = 0.2/0.2/0.2"

row,cell,Cell_Label,Z_Height_mm,RPM,Elapsed_Time_s,Torque_%,Rotational_Drag,CV,R2,Trend_Slope,Second_derivative,Second_derivative_drag,Second_derivative_cv,Second_derivative_slope,R2_drag,R2_cv,R2_slope,Hit_2nd_Deriv_Drag,Hit_2nd_Deriv_CV,Hit_2nd_Deriv_Slope,Hit_R2_Drag,Hit_R2_CV,Hit_R2_Slope,Samples_Collected_At_Z,Hit_Point_Confidence,Hit_Detected,Hit_Reasons
1,1,Trial 1,-65.500,3.5,15.02,22.730,6.494286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,Trial 1,-65.520,3.5,15.02,23.370,6.677143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,Trial 1,-65.540,3.5,15.02,23.940,6.840000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,Trial 1,-65.560,3.5,15.02,24.550,7.014286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,Trial 1,-65.580,3.5,15.03,25.090,7.168571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,Trial 1,-65.600,3.5,15.03,25.690,7.340000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,Trial 1,-65.620,3.5,15.02,26.220,7.491429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
1,1,Trial 1,-65.640,3.5,15.03,26.840,7.668571,0.000000,0.999427,-8.157143,64.285714,64.285714,1.479128,0.000000,0.999427,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,
1,1,Trial 1,-65.660,3.5,15.02,27.400,7.828571,0.939346,0.999583,-8.242857,-42.857143,-42.857143,0.768762,-214.285714,0.999583,0.939346,0.000000,False,False,False,False,True,False,3,0.200000,False,hit_r2_cv (R²=0.9393)
1,1,Trial 1,-65.680,3.5,15.03,28.040,8.011429,0.869230,0.999122,-8.400000,57.142857,57.142857,0.663768,-392.857143,0.999122,0.869230,0.829876,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R²=0.8692); hit_r2_slope (R²=0.8299)
1,1,Trial 1,-65.700,3.5,15.03,28.650,8.185714,0.606935,0.999662,-8.657143,-21.428571,-21.428571,0.869100,-642.857143,0.999662,0.606935,0.845949,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R²=0.6069); hit_r2_slope (R²=0.8459)
1,1,Trial 1,-65.720,3.5,15.03,29.370,8.391429,0.185167,0.998248,-9.014286,78.571429,78.571429,0.825415,-892.857143,0.998248,0.185167,0.866111,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R²=0.1852); hit_r2_slope (R²=0.8661)
1,1,Trial 1,-65.740,3.5,15.02,30.000,8.571429,0.861382,0.999393,-9.328571,-64.285714,-64.285714,-0.538524,-785.714286,0.999393,0.861382,0.897857,False,True,False,False,True,True,3,0.600000,False,hit_2nd_deriv_cv (-0.5385); hit_r2_cv (R²=0.8614); hit_r2_slope (R²=0.8979)
1,1,Trial 1,-65.760,3.5,15.03,30.770,8.791429,0.983512,0.998598,-9.728571,100.000000,100.000000,0.643028,-1000.000000,0.998598,0.983512,0.875118,False,False,False,False,False,True,3,0.200000,False,hit_r2_slope (R²=0.8751)
1,1,Trial 1,-65.780,3.5,15.02,31.480,8.994286,0.994755,0.999246,-10.085714,-42.857143,-42.857143,-0.519486,-892.857143,0.999246,0.994755,0.897441,False,True,False,False,False,True,3,0.400000,False,hit_2nd_deriv_cv (-0.5195); hit_r2_slope (R²=0.8974)
1,1,Trial 1,-65.800,3.5,15.03,32.300,9.228571,0.995146,0.998266,-10.485714,78.571429,78.571429,0.250303,-1000.000000,0.998266,0.995146,0.885866,False,False,False,False,False,True,3,0.200000,False,hit_r2_slope (R²=0.8859)
1,1,Trial 1,-65.820,3.5,15.03,33.120,9.462857,0.963687,0.999234,-11.100000,0.000000,0.000000,1.488138,-1535.714286,0.999234,0.963687,0.854221,False,False,False,False,True,True,3,0.400000,False,hit_r2_cv (R²=0.9637); hit_r2_slope (R²=0.8542)
1,1,Trial 1,-65.840,3.5,15.02,34.030,9.722857,0.965925,0.998195,-11.657143,64.285714,64.285714,-0.636622,-1392.857143,0.998195,0.965925,0.896948,False,True,False,False,True,True,3,0.600000,False,hit_2nd_deriv_cv (-0.6366); hit_r2_cv (R²=0.9659); hit_r2_slope (R²=0.8969)
1,1,Trial 1,-65.860,3.5,15.03,34.900,9.971429,0.991247,0.999533,-12.242857,-28.571429,-28.571429,-0.050062,-1464.285714,0.999533,0.991247,0.890070,False,False,False,False,False,True,3,0.200000,False,hit_r2_slope (R²=0.8901)
1,1,Trial 1,-65.880,3.5,15.03,35.920,10.262857,0.997312,0.998640,-12.885714,107.142857,107.142857,0.242499,-1607.142857,0.998640,0.997312,0.887292,False,False,False,False,False,True,3,0.200000,False,hit_r2_slope (R²=0.8873)
1,1,Trial 1,-65.900,3.5,15.02,36.880,10.537143,0.995639,0.999234,-13.442857,-42.857143,-42.857143,-0.869402,-1392.857143,0.999234,0.995639,0.898254,False,True,False,False,False,True,3,0.400000,False,hit_2nd_deriv_cv (-0.8694); hit_r2_slope (R²=0.8983)
1,1,Trial 1,-65.920,3.5,15.03,38.060,10.874286,0.981030,0.997396,-14.342857,157.142857,157.142857,2.209984,-2250.000000,0.997396,0.981030,0.847674,False,False,False,False,False,True,3,0.200000,False,hit_r2_slope (R²=0.8477)
