# Dynamic Analysis - Mode: CUSTOM
# Experiment Name: 980carbo_0.35%
# Test RPMs (global fallback): [0.8]
# Timestamp: 20260626_111223
"# Cell numbering: Row 1 = cells 1-6, Row 2 = cells 7-12, Row 3 = cells 13-18"
# Feedback Control: ENABLED
"# Feedback R2 Thresholds: Drag = 0.975, CV = 0.975, Slope = 0.975, Confidence = 0.8"
"# Confidence Weights: 2nd-Deriv(Drag/CV/Slope) = 0.2/0.2/0.2, R2(Drag/CV/Slope) = 0.2/0.2/0.2"
"# Low-torque liquid-contact hunt: per RPM at each Z, skip RPM when first sample at elapsed >= 5.0s is < 25.00% (regular runs only); skipped RPM rows use <25% and SKIPPED metrics"
# Viscosity prediction mode: off

# Cell termination methods: {7: 'hit_detected'}
row,cell,Cell_Label,Z_Height_mm,RPM,Elapsed_Time_s,Torque_%,Rotational_Drag,Hit_Detected
2,7,,-65.920,0.1,35.05,20.470,204.700000,False
2,7,,-65.920,0.2,35.03,31.970,159.850000,False
2,7,,-65.920,0.3,30.09,38.470,128.233333,False
2,7,,-65.920,0.4,30.09,44.110,110.275000,False
2,7,,-65.920,0.5,30.09,49.460,98.920000,False
2,7,,-65.920,0.6,25.02,54.480,90.800000,False
2,7,,-65.920,0.7,25.03,58.960,84.228571,False
2,7,,-65.920,0.8,25.03,63.850,79.812500,False
2,7,,-65.920,0.9,25.03,68.630,76.255556,False
2,7,,-65.920,1.0,25.05,72.600,72.600000,False
2,7,,-65.940,0.1,35.05,26.370,263.700000,False
2,7,,-65.940,0.2,35.06,33.740,168.700000,False
2,7,,-65.940,0.3,35.06,40.480,134.933333,False
2,7,,-65.940,0.4,25.04,46.080,115.200000,False
2,7,,-65.940,0.5,25.04,51.180,102.360000,False
2,7,,-65.940,0.6,25.03,56.200,93.666667,False
2,7,,-65.940,0.7,25.03,61.230,87.471429,False
2,7,,-65.940,0.8,25.04,65.770,82.212500,False
2,7,,-65.940,0.9,25.03,70.020,77.800000,False
2,7,,-65.940,1.0,25.03,74.560,74.560000,False
2,7,,-65.960,0.1,35.05,26.920,269.200000,False
