# Dynamic Analysis - Mode: CUSTOM
# Experiment Name: all_polymers
# Test RPMs (global fallback): [0.8]
"# Per-cell RPM overrides: {1: [90.0], 2: [7.0], 3: [15.0], 4: [12.0], 5: [0.8], 6: [95.0], 7: [1.4], 8: [0.4], 10: [23.0], 11: [2.9], 12: [1.0], 13: [5.0], 14: [1.0], 15: [0.5], 16: [0.1]}"
"# Per-cell sample labels: {1: '5%300KPEG_0.577', 2: '10%300KPEG_7.158', 3: '5%600KPEG_3.254', 4: '6.5%600KPEG_4.109', 5: '10%600KPEG_64.25', 6: '1%Sola_0.522', 7: '2%Sola_35.86', 8: '3%Sola_130.7', 10: '1%Sep_2.148', 11: '1.5%Sep_17.24', 12: '2%Sep_50.11', 13: '0.1%carb980_', 14: '0.3%carb980_58.64', 15: '0.4%carb980_116.7', 16: '0.5%carb980_473.3'}"
# Timestamp: 20260527_133939
"# Cell numbering: Row 1 = cells 1-6, Row 2 = cells 7-12, Row 3 = cells 13-18"
# Feedback Control: ENABLED
"# Feedback R2 Thresholds: Drag = 0.975, CV = 0.975, Slope = 0.975, Confidence = 0.8"
"# Confidence Weights: 2nd-Deriv(Drag/CV/Slope) = 0.2/0.2/0.2, R2(Drag/CV/Slope) = 0.2/0.2/0.2"
# Low-torque liquid-contact hunt: skip Z-rows when first sample at elapsed >= 5.0s is < 25.00% (regular runs only); skipped rows use <25% and SKIPPED metrics
# Viscosity prediction mode: Non-Newtonian
# Predicted Viscosity Results
"# Cell,Cell_Label,RPM,Viscosity_kCp,a,b,flow_index,n_points_used,fit_success"
"# 5,10%600KPEG_64.25,0.8,221.90029821172826,95.23617949001212,-0.6689592856912181,0.6819778528830169,7,True"
"# 6,1%Sola_0.522,95.0,,,,,0,False"
"# 7,2%Sola_35.86,1.4,1026.0200679692975,440.3519605018444,-3.129725865037956,1.9999999977366527,7,True"
"# 8,3%Sola_130.7,0.4,204.19537437735409,87.63749973277,-0.19115748169838576,0.38018187229309236,7,True"
"# 10,1%Sep_2.148,23.0,6.916502377926577,2.9684559561916637,-0.6043296566028903,0.329987284039487,9,True"
"# 11,1.5%Sep_17.24,2.9,271.35572722316823,116.46168550350568,-2.175320479913466,1.9999999999999998,20,True"
"# 12,2%Sep_50.11,1.0,90.28500157126093,38.74892771298752,-0.07667762915580954,0.10000000000000002,7,True"
"# 13,0.1%carb980_,5.0,141.66014507774258,60.798345526928145,-2.5207815528020663,1.999999999999793,7,True"
"# 14,0.3%carb980_58.64,1.0,197716.77301722302,84856.98412756353,-33.28241824841108,1.9999999908346069,7,True"
"# 15,0.4%carb980_116.7,0.5,117336.63839714274,50359.07227345182,-18.696725377184155,1.9999999158126691,7,True"
"# 16,0.5%carb980_473.3,0.1,19109.057869805387,8201.312390474415,-3.457769421120619,1.999999999999974,13,True"

row,cell,Cell_Label,Z_Height_mm,RPM,Elapsed_Time_s,Torque_%,Rotational_Drag,CV,R_2,Trend_Slope,Second_derivative,Second_derivative_drag,Second_derivative_cv,Second_derivative_slope,R_2_drag,R_2_cv,R_2_slope,Hit_2nd_Deriv_Drag,Hit_2nd_Deriv_CV,Hit_2nd_Deriv_Slope,Hit_R_2_Drag,Hit_R_2_CV,Hit_R_2_Slope,Samples_Collected_At_Z,Hit_Point_Confidence,Hit_Detected,Hit_Reasons
1,5,10%600KPEG_64.25,-65.480,0.8,35.07,93.340,116.675000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,7,0.000000,False,insufficient_data
1,5,10%600KPEG_64.25,-65.500,0.8,20.08,84.400,105.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,4,0.000000,False,insufficient_data
1,5,10%600KPEG_64.25,-65.520,0.8,25.05,77.680,97.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,5,0.000000,False,insufficient_data
1,5,10%600KPEG_64.25,-65.540,0.8,35.04,82.220,102.775000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,7,0.000000,False,insufficient_data
1,5,10%600KPEG_64.25,-65.560,0.8,35.05,85.050,106.312500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,7,0.000000,False,insufficient_data
1,5,10%600KPEG_64.25,-65.580,0.8,35.04,88.140,110.175000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,7,0.000000,False,insufficient_data
1,5,10%600KPEG_64.25,-65.600,0.8,35.03,89.730,112.162500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,7,0.000000,False,insufficient_data
1,5,10%600KPEG_64.25,-65.620,0.8,35.05,91.190,113.987500,0.000000,0.972640,-141.375000,-406.250000,-406.250000,-57.584923,0.000000,0.972640,0.000000,0.000000,False,False,False,True,False,False,7,0.200000,False,hit_r2_drag (R^2=0.9726)
1,5,10%600KPEG_64.25,-65.640,0.8,35.03,92.240,115.300000,0.765610,0.955235,-108.937500,-1281.250000,-1281.250000,12.005562,81093.750000,0.955235,0.765610,0.000000,False,False,False,True,True,False,7,0.400000,False,hit_r2_drag (R^2=0.9552); hit_r2_cv (R^2=0.7656)
1,5,10%600KPEG_64.25,-65.660,0.8,35.05,94.600,118.250000,0.728745,0.985279,-96.437500,4093.750000,4093.750000,11.938482,31250.000000,0.985279,0.728745,0.873850,False,False,False,False,True,True,7,0.400000,False,hit_r2_cv (R^2=0.7287); hit_r2_slope (R^2=0.8738)
1,5,10%600KPEG_64.25,-65.680,0.8,35.05,96.540,120.675000,0.805003,0.981784,-106.437500,-1312.500000,-1312.500000,15.517639,-25000.000000,0.981784,0.805003,0.182836,False,False,False,False,True,True,7,0.400000,False,hit_r2_cv (R^2=0.8050); hit_r2_slope (R^2=0.1828)
1,5,10%600KPEG_64.25,-65.700,0.8,35.04,98.490,123.112500,0.387343,0.989702,-118.125000,31.250000,31.250000,0.392161,-29218.750000,0.989702,0.387343,0.882616,False,False,False,False,True,True,7,0.400000,False,hit_r2_cv (R^2=0.3873); hit_r2_slope (R^2=0.8826)
1,5,10%600KPEG_64.25,-65.720,0.8,35.04,100.000,125.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,7,0.000000,False,
1,6,1%Sola_0.522,-65.580,95.0,35.04,72.160,0.759579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,7,0.000000,False,insufficient_data
1,6,1%Sola_0.522,-65.600,95.0,35.04,85.120,0.896000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,7,0.000000,False,insufficient_data
1,6,1%Sola_0.522,-65.620,95.0,25.03,99.350,1.045789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,5,0.000000,False,insufficient_data
2,7,2%Sola_35.86,-65.700,1.4,35.04,39.610,28.292857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,7,0.000000,False,insufficient_data
2,7,2%Sola_35.86,-65.720,1.4,35.04,44.330,31.664286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,7,0.000000,False,insufficient_data
2,7,2%Sola_35.86,-65.740,1.4,15.03,47.360,33.828571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
2,7,2%Sola_35.86,-65.760,1.4,15.02,48.980,34.985714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,3,0.000000,False,insufficient_data
2,7,2%Sola_35.86,-65.780,1.4,25.04,52.600,37.571429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,5,0.000000,False,insufficient_data
2,7,2%Sola_35.86,-65.800,1.4,35.03,55.260,39.471429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,7,0.000000,False,insufficient_data
2,7,2%Sola_35.86,-65.820,1.4,25.03,55.510,39.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,5,0.000000,False,insufficient_data
2,7,2%Sola_35.86,-65.840,1.4,20.07,58.650,41.892857,0.000000,0.943864,-79.464286,5160.714286,5160.714286,26.913048,0.000000,0.943864,0.000000,0.000000,False,False,False,True,False,False,4,0.200000,False,hit_r2_drag (R^2=0.9439)
2,7,2%Sola_35.86,-65.860,1.4,20.08,58.380,41.700000,0.966683,0.893917,-53.392857,-6089.285714,-6089.285714,-41.012532,65178.571429,0.893917,0.966683,0.000000,False,False,False,True,True,False,4,0.400000,False,hit_r2_drag (R^2=0.8939); hit_r2_cv (R^2=0.9667)
2,7,2%Sola_35.86,-65.880,1.4,15.02,60.570,43.264286,0.958258,0.894334,-48.178571,4392.857143,4392.857143,37.464176,13035.714286,0.894334,0.958258,0.830460,False,False,False,True,True,True,3,0.600000,False,hit_r2_drag (R^2=0.8943); hit_r2_cv (R^2=0.9583); hit_r2_slope (R^2=0.8305)
2,7,2%Sola_35.86,-65.900,1.4,20.08,59.950,42.821429,0.926062,0.762269,-38.571429,-5017.857143,-5017.857143,-0.586559,24017.857143,0.762269,0.926062,0.829140,False,False,False,True,True,True,4,0.600000,False,hit_r2_drag (R^2=0.7623); hit_r2_cv (R^2=0.9261); hit_r2_slope (R^2=0.8291)
2,7,2%Sola_35.86,-65.920,1.4,15.02,61.960,44.257143,0.909057,0.782879,-29.250000,4696.428571,4696.428571,-7.156249,23303.571429,0.782879,0.909057,0.894312,False,False,False,True,True,True,3,0.600000,False,hit_r2_drag (R^2=0.7829); hit_r2_cv (R^2=0.9091); hit_r2_slope (R^2=0.8943)
2,7,2%Sola_35.86,-65.940,1.4,15.03,61.910,44.221429,0.946078,0.801652,-30.178571,-3678.571429,-3678.571429,20.455307,-2321.428571,0.801652,0.946078,0.695265,False,False,False,True,True,True,3,0.600000,False,hit_r2_drag (R^2=0.8017); hit_r2_cv (R^2=0.9461); hit_r2_slope (R^2=0.6953)
