# Dynamic Analysis - Mode: RECALIBRATION
# Experiment Name: recalibration_20260508_150158
# Test RPMs (global fallback): [0.8]
# Timestamp: 20260508_150158
"# Cell numbering: Row 1 = cells 1-6, Row 2 = cells 7-12, Row 3 = cells 13-18"
# Feedback Control: ENABLED
"# Feedback R2 Thresholds: Drag = 0.975, CV = 0.975, Slope = 0.975, Confidence = 0.8"
"# Confidence Weights: 2nd-Deriv(Drag/CV/Slope) = 0.2/0.2/0.2, R2(Drag/CV/Slope) = 0.2/0.2/0.2"

row,cell,Cell_Label,Z_Height_mm,RPM,Elapsed_Time_s,Torque_%,Rotational_Drag,CV,R2,Trend_Slope,Second_derivative,Second_derivative_drag,Second_derivative_cv,Second_derivative_slope,R2_drag,R2_cv,R2_slope,Hit_2nd_Deriv_Drag,Hit_2nd_Deriv_CV,Hit_2nd_Deriv_Slope,Hit_R2_Drag,Hit_R2_CV,Hit_R2_Slope,Samples_Collected_At_Z,Hit_Point_Confidence,Hit_Detected,Hit_Reasons
2,11,,-65.400,0.8,0.00,0.090,0.112500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,1,0.000000,False,insufficient_data
2,11,,-65.420,0.8,0.00,0.060,0.075000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,1,0.000000,False,insufficient_data
2,11,,-65.440,0.8,0.00,0.050,0.062500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,1,0.000000,False,insufficient_data
2,11,,-65.460,0.8,0.00,0.050,0.062500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,1,0.000000,False,insufficient_data
2,11,,-65.480,0.8,0.00,0.040,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,1,0.000000,False,insufficient_data
2,11,,-65.500,0.8,0.00,0.040,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,1,0.000000,False,insufficient_data
2,11,,-65.520,0.8,0.00,0.060,0.075000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,False,False,False,False,1,0.000000,False,insufficient_data
2,11,,-65.540,0.8,0.00,0.060,0.075000,0.000000,0.400000,-0.250000,-62.500000,-62.500000,57.457618,0.000000,0.400000,0.000000,0.000000,False,False,False,True,False,False,1,0.200000,False,hit_r2_drag (R²=0.4000)
2,11,,-65.560,0.8,0.00,0.050,0.062500,0.325125,0.400000,-0.250000,-31.250000,-31.250000,-57.457618,-0.000000,0.400000,0.325125,0.000000,False,False,False,True,True,False,1,0.400000,False,hit_r2_drag (R²=0.4000); hit_r2_cv (R²=0.3251)
2,11,,-65.580,0.8,0.00,0.060,0.075000,0.006776,0.281250,-0.187500,62.500000,62.500000,-76.843225,156.250000,0.281250,0.006776,0.500000,False,False,False,True,True,True,1,0.600000,False,hit_r2_drag (R²=0.2812); hit_r2_cv (R²=0.0068); hit_r2_slope (R²=0.5000)
